[29/03/2025 13:37:15] Log: DragSickle initialized with: Harvest Radius=0.5, Layer=8, Expected layer mask=8
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 31.24743, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 48.62561, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 71.29735, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 111.7098, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 160.3355, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 186.6841, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 170.4328, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 180.287, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 161.2306, Required: 50, Can Harvest: False
[30/03/2025 23:26:49] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 133.7365, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 131.696, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 100.32, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 62.45871, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 40.27597, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 34.15335, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:50] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
